name,place,population,admin_level,x,y,geonames:id,geonames:feature_code
Brokenbank,village,,8,-77.26554,17.83134,3491211,PPL
Broadstreet,village,,8,-77.16667,18.31667,3491212,PPL
Broadleaf,village,,8,-77.03333,18.35,3491215,PPL
Broadgate,village,,8,-76.81518,18.22973,3491216,PPL
Brixton Hill,village,,8,-77.33113,18.02146,3491217,PPL
Brittonville,village,,8,-77.209,18.36293,3491218,PPL
British,village,,8,-77.20674,18.10786,3491219,PPL
Bristol,village,,8,-77.53333,18.28333,3491220,PPL
Brissett Run,village,,8,-77.25,18.3,3491221,PPL
Brinkley,village,,8,-77.61292,17.93705,3491222,PPL
Brimmer Hall,village,,8,-76.91497,18.34499,3491223,PPL
Brighton,village,,8,-78.03333,18.15,3491224,PPL
Brighton,village,,8,-77.87152,18.15065,3491225,PPL
Bridge Pen,village,,8,-77.02785,17.96363,3491226,PPL
Bridge Pen,village,,8,-77.6,17.91667,3491227,PPL
Bretts Pen,village,,8,-76.95,18.01667,3491229,PPL
Breezy Park,village,,8,-77.2,18.38333,3491232,PPL
Breezy Hill,village,,8,-77.14298,18.37551,3491233,PPL
Breastworks,village,,8,-76.44703,18.16448,3491234,PPL
Breadnut Hill,village,,8,-77.08709,18.38441,3491235,PPL
Breadnut Bottom,village,,8,-77.18047,17.9621,3491237,PPL
Breadnut,village,,8,-77.9,18.05,3491238,PPL
Breadfruit,village,,8,-76.53333,18.15,3491239,PPL
Brazilletos,village,,8,-77.16667,17.83333,3491242,PPL
Brandon Hill,village,,8,-77.246,18.14867,3491245,PPL
Brandon Hill,village,,8,-76.81341,18.14971,3491246,PPL
Brainerd,village,,8,-76.89556,18.19633,3491247,PPL
Braeton,village,,8,-76.90526,17.94978,3491248,PPL
Braes River,village,,8,-77.65051,18.08025,3491250,PPL
Braema,village,,8,-77.01667,18.21667,3491252,PPL
Brae Head,village,,8,-76.93333,18.26667,3491253,PPL
Braco,village,,8,-77.5,18.46667,3491254,PPL
Boyne Park,village,,8,-76.93149,18.3187,3491256,PPL
Boxford Lodge,village,,8,-76.28333,17.9,3491258,PPL
Box,village,,8,-77.93333,18.46667,3491259,PPL
Bowers Hall,village,,8,-78.18637,18.4043,3491262,PPL
Bowens Hall,village,,8,-77.25415,17.89936,3491264,PPL
Bowen Crawle,village,,8,-77.35,18.0505,3491265,PPL
Bowden,village,,8,-76.3135,17.8874,3491267,PPL
Bournemouth Gardens,suburb,,9,-76.76199,17.97065,3491268,PPLX
Bounty Hall,village,,8,-77.71284,18.44967,3491269,PPL
Boston,village,,8,-76.35645,18.15826,3491273,PPL
Bossue,village,,8,-77.43333,17.88333,3491276,PPL
Boscobel,village,,8,-76.97989,18.40465,3491277,PPL
Borobridge,village,,8,-77.42648,18.19974,3491279,PPL
Border,village,,8,-76.86442,18.15975,3491281,PPL
Booth,village,,8,-77.64289,18.26165,3491282,PPL
Bonny Gate,village,,8,-76.95075,18.32664,3491286,PPL
Bonnett,village,,8,-77.02713,18.22207,3491287,PPL
Bonavista,village,,8,-77.91835,18.40531,3491288,PPL
Bolton Park,village,,8,-77.13333,18.31667,3491289,PPL
Boldness,village,,8,-77.35,18.06667,3491290,PPL
Bohemia,village,,8,-77.48333,18.21667,3491291,PPL
Bog Walk,town,12873,8,-77.00541,18.10205,3491293,PPL
Bog Plain,village,,8,-77.23333,17.88333,3491297,PPL
Bog,village,,8,-77.13333,18.4,3491299,PPL
Bog,village,,8,-77.94847,18.15067,3491300,PPL
Bog,village,,8,-77.23841,17.82674,3491301,PPL
Bodles Pen,village,,8,-77.13333,17.93333,3491302,PPL
Boca Pen,village,,8,-76.88333,18.01667,3491305,PPL
Blue Mountain,village,,8,-77.13333,18.18333,3491316,PPL
Blue Mountain,village,,8,-77.43639,18.06481,3491317,PPL
Blue Hole,village,,8,-77.83333,18.48333,3491319,PPL
Blue Hole,village,,8,-78.08791,18.44886,3491320,PPL
Blue Hole,village,,8,-77.28333,18.41667,3491321,PPL
Blue Hole,village,,8,-78.02596,18.15052,3491322,PPL
Blue Hole,village,,8,-76.9,18.03333,3491323,PPL
Bluefields,village,,8,-77.3416,18.37171,3491326,PPL
Bluefields,village,2828,8,-78.02702,18.16602,3491327,PPL
Blue Castle,village,,8,-78.11884,18.27654,3491329,PPL
Bloxburgh,village,,8,-76.66278,17.98562,3491330,PPL
Bloomfield,village,,8,-76.58793,18.15729,3491336,PPL
Bloomfield,village,,8,-77.53333,18.03333,3491337,PPL
Blakes Pen,village,,8,-77.56667,17.91667,3491341,PPL
Blair Pen,village,,8,-76.95,17.96667,3491342,PPL
Blackstone Edge,village,,8,-77.02148,18.25974,3491344,PPL
Black River,town,4229,8,-77.84873,18.02636,3491355,PPLA
Blackheath,village,,8,-77.13333,18.31667,3491358,PPL
Black Heath,village,,8,-78.13333,18.28333,3491359,PPL
Bishop Mount,village,,8,-76.95,18.31667,3491361,PPL
Biscany,village,,8,-76.6,18.18333,3491362,PPL
Billy Dun,village,,8,-76.76667,18.031,3491365,PPL
Big Bridge,village,,8,-78.15743,18.2254,3491370,PPL
Bideford,village,,8,-77.70178,17.95554,3491371,PPL
Biddiford,village,,8,-77.46966,18.4053,3491372,PPL
Bickerstaff,village,,8,-77.91555,18.35922,3491373,PPL
Beverly Hills,suburb,,9,-76.76643,18.00771,3491374,PPLX
Beverly,village,,8,-77.29275,18.45661,3491375,PPL
Beverly,village,,8,-77.61667,18.15,3491376,PPL
Bettys Hope,village,,8,-76.3,18.05,3491377,PPL
Bethlehem,village,,8,-77.7,17.96667,3491379,PPL
Bethezra,village,,8,-76.61667,17.95,3491380,PPL
Bethel Town,village,3053,8,-77.95112,18.29503,3491381,PPL
Bethel Gap,village,,8,-76.58599,17.9891,3491382,PPL
Bethany,village,,8,-77.36461,18.31298,3491384,PPL
Bethany,village,,8,-77.53614,18.15096,3491385,PPL
Berwick,village,,8,-76.98993,18.1401,3491387,PPL
Berwick,village,,8,-77.48333,18.01667,3491388,PPL
Berry Hill,village,,8,-76.93333,18.28333,3491389,PPL
Berrydale,village,,8,-77.38553,18.01683,3491391,PPL
Berridale,village,,8,-76.47808,18.14814,3491392,PPL
Bernard Lodge,village,,8,-76.93452,17.96945,3491393,PPL
Berlin,village,,8,-77.66029,17.91321,3491395,PPL
Berkshire Hall,village,,8,-77.00331,18.20886,3491396,PPL
Beredoes,village,,8,-76.86667,18.06667,3491397,PPL
Bensonton,village,,8,-77.2137,18.23961,3491398,PPL
Bennetsfield,village,,8,-77.33333,18.3,3491400,PPL
Ben Lomond,village,,8,-77.68333,18.2,3491401,PPL
Bengal,village,,8,-77.45,18.45,3491402,PPL
Bendish Rock,village,,8,-76.80425,18.26405,3491403,PPL
Ben Bow,village,,8,-77.01667,18.23333,3491404,PPL
Belvedere,village,,8,-77.95027,18.33691,3491406,PPL
Belvedere,village,,8,-76.70737,18.21384,3491407,PPL
Belvedere,village,,8,-76.85784,18.05575,3491408,PPL
Belvedere,village,,8,-76.43164,17.87572,3491409,PPL
Bel Retiro,village,,8,-76.9,18.4,3491411,PPL
Belmore Castle,village,,8,-77.71667,18.26667,3491412,PPL
Belmont,village,,8,-77.9,18.45,3491414,PPL
Belmont,village,,8,-77.45,18.36667,3491415,PPL
Belmont,village,,8,-77.13333,18.31667,3491416,PPL
Belmont,village,,8,-77.07025,18.03461,3491417,PPL
Belmont,village,,8,-77.34861,18.03769,3491418,PPL
Belmare,village,,8,-76.45,17.95,3491419,PPL
Bellfield,village,,8,-77.15516,18.06171,3491420,PPL
Bellevue Heights,village,,8,-77.02013,17.9976,3491422,PPL
Bellevue,village,,8,-77.06667,18.35,3491423,PPL
Belle Retiro,village,,8,-77.46667,18.01667,3491426,PPL
Belle Plain,village,,8,-77.31537,17.96888,3491427,PPL
Bellefield,village,,8,-77.45155,18.08118,3491428,PPL
Belle Castle,village,,8,-76.26831,17.99951,3491429,PPL
Belle Air Summit,village,,8,-77.34351,18.44788,3491430,PPL
Belleair,village,,8,-77.45,18.1,3491431,PPL
Bellas Gate,village,,8,-77.16051,18.04587,3491432,PPL
Belford,village,,8,-76.26667,17.88333,3491433,PPL
Belfield Works,village,,8,-76.82894,18.2618,3491434,PPL
Belfield,village,,8,-76.84666,18.26088,3491436,PPL
Belfast,village,,8,-76.39877,17.88241,3491437,PPL
Beeston Spring,village,,8,-77.96407,18.14533,3491438,PPL
Beecher Town,village,,8,-77.11148,18.36521,3491439,PPL
Beckford Town,village,,8,-76.36667,17.88333,3491440,PPL
Beckfords,village,,8,-77.28333,17.9,3491441,PPL
Beckford Kraal,village,,8,-77.31302,18.08326,3491442,PPL
Beacon Hill,village,,8,-76.95,17.98333,3491443,PPL
Beacon Hill,village,,8,-76.35538,17.96187,3491444,PPL
Bath,village,2382,8,-76.34916,17.9482,3491448,PPL
Batersea,village,,8,-77.48333,18.21667,3491449,PPL
Bartons,village,,8,-77.73136,18.13565,3491450,PPL
Bartons,village,,8,-77.13984,18.03198,3491451,PPL
Barrett Hall Village,village,,8,-77.16667,18.3,3491452,PPL
Barossa,village,,8,-77.46667,18.03333,3491454,PPL
Barnstaple,village,,8,-77.46667,18.4,3491457,PPL
Barneyside,village,,8,-77.96656,18.2721,3491458,PPL
Barnes Green,village,,8,-77.86667,18.05,3491459,PPL
Barking Lodge,village,,8,-76.27797,17.89775,3491460,PPL
Bariff Castle,village,,8,-76.45,17.95,3491462,PPL
Barbican,suburb,,9,-76.7728,18.02477,3491464,PPLX
Barbican,village,,8,-78.10142,18.45038,3491465,PPL
Barbary Hall,village,,8,-77.76902,17.96184,3491468,PPL
Bantam Spring,village,,8,-77.05579,18.39711,3491469,PPL
Banks,village,,8,-77.23333,18.45,3491471,PPL
Banks,village,,8,-77.30607,17.84067,3491472,PPL
Bangor Ridge,village,,8,-76.68463,18.16609,3491474,PPL
Bandon,village,,8,-77.8602,18.36359,3491476,PPL
Banbury,village,,8,-78.11454,18.26839,3491477,PPL
Banbury,village,,8,-77.03882,18.13628,3491478,PPL
Banana Ground,village,,8,-77.43611,18.08039,3491482,PPL
Bamboo Market,village,,8,-77.05818,18.0312,3491483,PPL
Bamboo,village,,8,-78.01327,18.44649,3491486,PPL
Bamboo,village,4264,8,-77.26429,18.39216,3491487,PPL
Ballynure,village,,8,-77.56667,18.16667,3491488,PPL
Bally Mony,village,,8,-77.18444,18.24339,3491489,PPL
Ballintoy,village,,8,-77.3,18.3,3491490,PPL
Ballards Valley,village,,8,-76.8879,18.32189,3491494,PPL
Baldwins Cottage,village,,8,-77.23333,17.76667,3491497,PPL
Balcarres,village,,8,-76.69982,18.16494,3491499,PPL
Balcarres,village,,8,-77.43134,18.12661,3491500,PPL
Balaclava,village,2862,8,-77.64375,18.17228,3491501,PPL
Baillieston,village,,8,-77.43503,18.17437,3491502,PPL
Bagatelle,village,,8,-76.6,18.15,3491504,PPL
Bad Times,village,,8,-77.11667,18.38333,3491505,PPL
Bachelors Hall,village,,8,-78.17655,18.4371,3491513,PPL
Bachelors Hall,village,,8,-77.08333,18.31667,3491514,PPL
Bachelors Hall,village,,8,-76.31675,17.95311,3491515,PPL
Bachams Cottage,village,,8,-77.31667,17.81667,3491516,PPL
Mt Peto,town,,8,-78.03736,18.3637,3491518,PPLA2
August Town,village,,8,-76.74156,17.99353,3491519,PPL
Auchtembeddie,village,,8,-77.65,18.23333,3491521,PPL
Auchindown,village,,8,-77.98333,18.11667,3491522,PPL
Askenish,village,,8,-78.15,18.3846,3491526,PPL
Asia,village,,8,-77.43166,17.91788,3491527,PPL
Ashton,village,,8,-77.93465,18.23239,3491528,PPL
Ashton,village,,8,-77.86667,18.05,3491529,PPL
Ashleys,village,,8,-77.26667,18.06667,3491531,PPL
Ashley Hall,village,,8,-77.27028,17.84458,3491532,PPL
Ashcott,village,,8,-76.6,18.11667,3491533,PPL
Arthurs Seat,village,,8,-77.13333,18.38333,3491534,PPL
Arthurs Seat,village,,8,-77.2277,18.13709,3491535,PPL
Arthurs Mount,village,,8,-77.23333,18.4,3491536,PPL
Arntally,village,,8,-76.6,18.01667,3491537,PPL
Armstrong,village,,8,-77.63333,18.18333,3491538,PPL
Armadale,village,,8,-77.36667,18.3,3491539,PPL
Argyle,village,,8,-77.98333,18.31667,3491540,PPL
Ardoch,village,,8,-77.1,18.25,3491541,PPL
Arcadia Club,village,,8,-76.78333,18.03333,3491542,PPL
Arcadia,village,,8,-77.50719,18.45091,3491543,PPL
Arcadia,village,,8,-76.98333,18.25,3491544,PPL
Arcadia,village,,8,-77.43333,18.05,3491545,PPL
Arcadia,village,,8,-76.30349,17.91875,3491546,PPL
Appleton,village,,8,-77.72592,18.16624,3491547,PPL
Antrim,village,,8,-77.3,18.43333,3491550,PPL
Anns Castle,village,,8,-77.11667,17.91667,3491554,PPL
Annotto Bay,village,5504,8,-76.76523,18.2717,3491556,PPL
Annandale,village,,8,-77.15,18.36667,3491559,PPL
Anglesea,village,,8,-78.06667,18.23333,3491561,PPL
Angels,village,,8,-76.97119,18.02032,3491562,PPL
Andersons Town,village,,8,-77.36753,18.22275,3491563,PPL
Anchovy Bottom,village,,8,-77.93445,18.41384,3491569,PPL
Anchovy,village,4161,8,-77.93166,18.4103,3491570,PPL
Amity Hall,village,,8,-77.81203,18.40084,3491572,PPL
Amity Hall,village,,8,-76.25057,17.9556,3491573,PPL
Amity Hall,village,,8,-77.04793,17.93222,3491574,PPL
Amity Hall,village,,8,-77.26074,17.80626,3491575,PPL
Amity Cross,village,,8,-78.10111,18.25404,3491576,PPL
Alva,village,,8,-77.32884,18.29866,3491577,PPL
Althorp,village,,8,-77.9,18.03333,3491578,PPL
Altamont,village,,8,-76.4,18.03333,3491579,PPL
Alston,village,,8,-77.43623,18.17959,3491580,PPL
Alscot,village,,8,-77.76667,17.96667,3491581,PPL
Almondsbury,village,,8,-77.65,18.15,3491582,PPL
Alma,village,,8,-78.20841,18.2925,3491583,PPL
Alligator Pond,village,1793,8,-77.56667,17.87002,3491586,PPL
Allenton,village,,8,-77.05,18.15,3491589,PPL
Allen Hall,village,,8,-77.43333,18.45,3491590,PPL
Alexandria,village,,8,-78.01469,18.33557,3491592,PPL
Alexandria,village,1927,8,-77.35335,18.30768,3491593,PPL
Alexandria,village,,8,-77.30788,18.0721,3491594,PPL
Aleppo,village,,8,-76.86301,18.23879,3491595,PPL
Alderton,village,,8,-77.2034,18.29777,3491596,PPL
Albion,village,,8,-77.91916,18.48242,3491599,PPL
Albion,village,,8,-76.60367,17.88559,3491600,PPL
Albert Town,village,3449,8,-77.54239,18.29434,3491602,PPL
Albert Arms,village,,8,-77.7,18.05,3491603,PPL
Albany,village,,8,-76.85663,18.29183,3491606,PPL
Albany,village,,8,-76.61667,18.13333,3491607,PPL
Airy Hill,village,,8,-76.93638,18.39818,3491608,PPL
Airy Castle,village,,8,-76.34572,17.92058,3491609,PPL
Agualta Vale,village,,8,-76.7866,18.26203,3491611,PPL
Aeolus Valley,village,,8,-76.53229,17.90434,3491612,PPL
Aenon Town,village,,8,-77.39645,18.20518,3491613,PPL
Admiral Town,suburb,,9,-76.8,17.98333,3491615,PPLX
Adelphi,village,,8,-77.79318,18.44675,3491616,PPL
Adams Valley,village,,8,-77.6,18.11667,3491617,PPL
Acton,village,,8,-77.65,18.43333,3491618,PPL
Acton,village,,8,-78.13333,18.26667,3491619,PPL
Accompong,village,,8,-77.7536,18.22627,3491620,PPL
Aboukir,village,,8,-77.35917,18.25378,3491622,PPL
Abingdon,village,,8,-78.3,18.38333,3491623,PPL
Aberly,village,,8,-77.36667,18.26667,3491624,PPL
Aberdeen,village,,8,-77.36667,18.38333,3491625,PPL
Aberdeen,village,,8,-77.7018,18.19851,3491626,PPL
Above Rocks,village,,8,-76.87608,18.10678,6690257,PPL
Harkers Hall,village,,8,-76.90962,18.12224,6690258,PPL
Long Hill,village,,8,-76.91554,18.13688,6690261,PPL
Mt. Industry,village,,8,-76.91451,18.14822,6690262,PPL
Mona,suburb,,9,-76.74276,18.01245,6690769,PPLX
Montego Bay Hip Strip,village,,8,-77.9289,18.4801,7521395,PPL
West End,village,,8,-78.36342,18.25943,7521919,PPL
Limit,village,2321,8,-77.47121,18.15287,8062858,PPL
Rose Hall,village,,8,-77.84054,18.51716,8224937,PPL
Nine Mile,village,,8,-77.37079,18.35457,8504887,PPL
Carribean Park,village,,8,-77.03695,18.41537,8659009,PPL
New Market,village,,8,-77.9034,18.1491,9165863,PPL
Chichester,village,,8,-77.99126,18.33526,9239029,PPL
Black Hill,village,,8,-76.58578,18.2062,9241038,PPL
College Commons,village,,8,-76.74993,17.99922,9260790,PPL
Kintyer District,suburb,,9,-76.73624,18.01632,9260791,PPLX
Penzance,village,,8,-77.4988,18.14316,9260874,PPL
Penlyne Castle,village,,8,-76.6356,18.04693,9261107,PPL
Gayle Mountain,village,,8,-76.72843,18.03444,9261113,PPL
Widcombe,village,,8,-76.76688,18.0371,9293987,PPL
Cuffy Gully,village,,8,-76.89305,18.24378,9294021,PPL
Spanish Town Zone,suburb,,9,-76.96258,17.99865,9294368,PPLX
Grasspiece,village,,8,-77.25444,18.1609,9295719,PPL
Cave Valley,village,,8,-77.26907,18.20008,9295725,PPL
Chesterfield,village,,8,-77.88603,18.26933,9295726,PPL
Gringer Hill,village,,8,-77.89053,18.25637,9295727,PPL
Sweet Water,village,,8,-77.82705,18.26003,9295728,PPL
Beacon,village,,8,-77.75454,17.90492,9295771,PPL
West Lacovia,village,,8,-77.77578,18.10021,9306437,PPL
Crown Lands,village,,8,-77.65162,18.26563,9307984,PPL
Quickstep,town,,8,-77.64586,18.2624,9308152,PPLA2
Long Road,village,,8,-76.27885,18.02465,9316857,PPL
St. John,village,,8,-76.28872,17.8965,9319474,PPL
Grants Pen,village,,8,-76.63226,17.91615,9319476,PPL
Morgans Forest,village,,8,-77.41701,18.19189,9351708,PPL
Wales,village,,8,-77.4988,17.92897,9353177,PPL
Top Round Hill,village,,8,-77.69531,17.9108,9409863,PPL
Boston Bay,village,,8,-76.34515,18.12913,9733287,PPL
Smokey Vale,village,,8,-76.81778,18.06815,9734682,PPL
Long Mountain Country Club,suburb,,9,-76.761,17.99873,9735801,PPLX
Ocean Ridge Estate,suburb,,9,-77.91032,18.4936,9737676,PPLX
